date,ip,attack_type,threat_theme,threat_level,is_malicious,abuseip_score,usage_type,abuseip_categories,abuseip_distinct_users,abuseip_last_reported,country,isp,infra_owner
2026-04-22,205.232.55.68,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Windstream Communications LLC,Sanford Airport Authority
2026-04-22,103.181.123.141,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Bangladesh,MD LIAQUET ALI MOLLA,SS NETWORK
2026-04-22,1.0.153.247,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,1.0.153.111,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-02-10T12:22:31+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-02-18,187.74.143.132,unknown_attack,general_threat,3,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,Vivo,TELEF�NICA BRASIL S.A
2026-04-22,41.158.1.162,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,Gabon,Gabon Telecom Internet Network Autonomous System,Gtlib Ipmpls01
2026-04-22,34.89.10.80,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-10-23T15:07:15+00:00,United Kingdom,Google LLC,Google Cloud (europe-west2)
2025-08-29,167.88.173.252,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,RouterHosting LLC,RouterHosting LLC
2026-04-22,13.107.208.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,1.0.0.3,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,2026-01-01T05:33:02+00:00,Australia,"Cloudflare, Inc",APNIC and Cloudflare DNS Resolver project
2026-04-22,162.242.209.52,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-01-16T21:17:43+00:00,United States,Rackspace Hosting,Cloud Servers Cell 0001-0003 IAD3
2026-02-01,146.0.41.232,espionage,mobile_devices,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,WIIT AG,Myloc De Steffenruehl
2026-04-22,1.0.133.89,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-09-20T07:25:34+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,1.0.155.187,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-09-27T05:55:24+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,1.178.72.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Amazon.com,Amazon Technologies Inc. (GLOBAL)
2026-04-22,1.0.138.195,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,82.208.146.164,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-06-18T18:54:16+00:00,Romania,UPC Romania SRL,Unknown
2026-04-22,1.0.156.164,none,verified_service,0,0,0,Fixed Line ISP,"20,14,15",1,2026-01-25T02:02:14+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,103.74.10.166,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bangladesh,UMAXINTERNET,Unknown
2026-04-22,180.193.177.121,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Philippines,Philippine Long Distance Telephone Co.,Philippine Long Distance Telephone Company
2026-04-22,104.255.58.43,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Spain,"Amazon.com, Inc.",Amazon Technologies Inc
2026-04-22,13.104.254.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Sweden,Microsoft Corporation,Microsoft Azure Data Factory - Data Factory Management (swedensouth)
2026-04-22,104.255.59.81,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-northeast-1)
2026-02-20,141.11.213.91,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RoyaleHosting BV,Virtual Machine Solutions LLC
2026-04-22,1.0.154.156,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-02-05T14:15:01+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,34.64.82.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-07T23:24:58+00:00,South Korea,Google LLC,Google Cloud (asia-northeast3)
2025-08-29,103.199.17.238,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2021-09-28T06:05:46+00:00,Vietnam,365 Online technology joint stock company,Greencloud Limited
2026-04-22,104.216.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,Psychz Networks,Amazon Technologies Inc. (eu-west-2)
2026-04-22,1.0.154.199,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,85.173.252.14,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-11-24T10:53:27+00:00,Russia,SOES Vladikavkaz,The Public Joint -- Stock Company
2026-04-22,104.255.57.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-2)
2026-04-22,108.166.224.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Earthmeta Multimedia Studios,Amazon Technologies Inc. (us-west-2)
2026-04-22,104.255.59.136,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-northeast-1)
2026-04-22,104.255.56.52,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2026-04-22,13.106.57.196,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Action Group (westus2)
2026-04-22,13.107.6.171,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-05-27T23:00:23+00:00,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,1.0.136.9,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-06-22T08:03:26+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,87.252.99.92,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bahrain,Specific 6,Unknown
2026-04-22,104.46.32.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,Microsoft Corporation,Microsoft Azure Cloud (westeurope)
2026-04-22,84.73.32.65,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Switzerland,Sunrise GmbH,UPC Schweiz GmbH
2025-05-12,45.76.93.60,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,The Constant Company,"Vultr Holdings, LLC"
2026-04-22,2.50.155.152,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United Arab Emirates,Emirates Telecommunications Corporation,Etisalat
2026-04-22,5.140.17.173,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,OJSC Rostelecom,Dynamic distribution IPs for broadband services
2026-04-22,104.212.67.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,1.53.92.209,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Vietnam,FPT Telecom Company,Vietnam Internet Network Information Center
2026-04-22,73.168.13.53,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Comcast Cable Communications,"Comcast IP Services, L.L.C."
2025-08-29,89.117.1.147,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,Hosteons Pte. Ltd.,Hosteons Pte. Ltd
2025-05-12,192.3.153.18,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,21,1,2026-03-10T02:23:32+00:00,United States,HostPapa,RackNerd LLC
2026-04-22,204.79.197.215,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,104.255.59.114,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-northeast-3)
2026-04-22,194.250.112.182,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,France,Orange S.A.,Sofimo
2026-04-22,104.209.64.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,Microsoft Corporation,Microsoft Azure Cloud (australiasoutheast)
2026-04-22,38.65.136.250,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Mexico,IENTC S de RL de CV,IENTC S de RL de CV
2026-02-20,202.95.18.16,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-02-11T00:58:36+00:00,Singapore,CTG Server Limited,Rackip Consultancy Pte. LTD
2026-02-19,107.152.32.98,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"tzulo, inc.",Cloudfanatic.NET
2026-04-22,20.20.32.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Brazil,Microsoft Corporation,Microsoft Azure Active Directory (brazilse)
2026-04-22,175.207.198.54,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,South Korea,Korea Telecom,Kornet
2026-04-22,61.219.84.107,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.
2026-04-22,13.105.114.88,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (eastus2euap)
2026-04-22,111.221.80.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,Microsoft Corporation,Microsoft Azure Cloud (southeastasia)
2026-04-22,1.0.147.166,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-09-14T02:39:50+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,5.180.79.225,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,Datacamp Limited,Digital Virtualisation Solutions Amsterdam
2025-08-29,43.254.132.118,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Thailand,World Datanetwork Corporation Co,Unknown
2026-04-22,66.249.74.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Google LLC,Google LLC
2026-04-22,1.0.152.137,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,103.21.244.0,none,verified_service,0,0,0,Unknown,No_Reports,0,2025-06-07T13:34:30+00:00,Canada,CLOUDFLARE,"Cloudflare, inc."
2026-04-22,77.243.112.230,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,IESV,Irkutskenergosvyaz Ltd
2025-11-10,91.149.253.134,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Poland,Baxet Group Inc.,Baxet Group Inc
2026-04-22,1.0.150.162,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,66.249.78.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Google LLC,Google LLC
2026-04-22,40.126.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Active Directory (southcentralus)
2026-04-22,103.168.181.177,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,Nextia Broadband Pvt Ltd,Nextia Broadband PVT LTD
2025-10-16,118.140.151.242,exploit_delivery,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,2025-03-24T00:19:05+00:00,Hong Kong,HGC Global Communications Limited,HGC Global Communications Limited
2026-04-22,103.178.27.49,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Philippines,Parasat Cable TV,Palash Silpanchal College
2025-05-12,51.79.66.183,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,OVH SAS,"OVH Hosting, Inc"
2026-04-22,104.255.57.100,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Mexico,"Amazon.com, Inc.",Amazon Technologies Inc
2026-04-22,122.200.61.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,Amazon.com,AWS EC2 (ap-southeast-2)
2026-04-22,115.98.110.168,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,Hathway IP over Cable Internet Access,Hathway Cable and Datacom Limited
2026-04-22,87.239.108.162,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Russia,LLC VK,VK Cloud Solutions
2026-04-22,172.64.37.146,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,Canada,"Cloudflare, Inc.","Cloudflare, Inc."
2026-04-22,104.255.57.41,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-2)
2026-04-22,120.52.12.64,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-09-05T19:00:10+00:00,China,China Unicom IP network,AWS CloudFront (GLOBAL)
2025-05-12,65.49.235.210,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-04-23T15:45:05+00:00,Canada,IT7 Networks Inc,IT7 Networks Inc
2026-04-22,108.175.48.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Amazon Data Services Ireland Ltd,AWS S3 (us-gov-west-1)
2026-04-22,120.52.153.192,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T14:06:11+00:00,China,China Unicom IP network,AWS CloudFront (GLOBAL)
2026-04-22,197.13.5.134,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Tunisia,EO DATACENTER,ATI - Agence Tunisienne Internet
2026-04-22,40.135.122.6,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Windstream Communications LLC,Windstream Communications LLC
2025-08-29,61.19.148.66,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,Data Comm. Dept. National Telecom Public Company Limited,CAT Telecom Public Company Limited
2026-04-22,1.0.149.139,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-12-29T01:03:51+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,13.107.18.10,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,87.249.22.94,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,OOO Suntel,TEL
2025-08-29,45.61.134.134,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-02-13T13:59:41+00:00,United States,RouterHosting LLC,RouterHosting LLC
2026-04-22,66.249.69.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Google LLC,Google LLC
2026-04-22,1.0.151.40,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-01-05T03:47:22+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,192.178.4.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Google LLC,Google LLC
2025-08-29,172.86.124.235,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,FranTech Solutions,RouterHosting LLC
2026-04-22,167.250.136.130,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,DB3 SERVICOS DE TELECOMUNICACOES S.A,DB3 SERVICOS DE TELECOMUNICACOES S.A
2025-08-29,103.168.91.231,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bangladesh,Minju Online,Micro Network
2026-04-22,72.212.13.147,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Cox Communications Inc.,Cox Communications Inc.
2026-04-22,104.255.56.23,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2025-08-29,37.120.239.52,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,The Netherlands,M247 Europe SRL,M247 LTD
2026-04-22,103.53.48.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,Twitch, (GLOBAL)
2025-08-29,45.59.120.171,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Arab Emirates,anyNode,Cloudzy AI
2026-04-22,80.188.180.250,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-12-07T12:45:39+00:00,Czechia,O2 Czech Republic,CZ.CZNET
2026-04-22,13.112.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,Amazon Technologies Inc,AWS EC2 (ap-northeast-1)
2026-02-20,134.122.152.135,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-03-03T01:49:01+00:00,Japan,CTG Server Ltd.,Rackip Consultancy Pte. LTD
2025-08-29,63.245.1.34,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Columbus Networks USA,Columbus Networks IP TRANSIT
2025-10-16,172.104.124.74,exploit_delivery,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,Akamai Technologies,Linode
2026-04-22,66.249.68.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,"14,15,18,20,21",4,2026-04-05T10:14:16+00:00,United States,Google LLC,Google LLC
2026-04-22,13.107.18.15,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,40.107.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-05-12T11:38:12+00:00,France,Microsoft Corporation,Microsoft Corporation
2026-04-22,82.142.166.167,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-11-24T08:59:04+00:00,Russia,EDN SOVINTEL,Unknown
2026-04-22,1.0.152.110,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,76.77.140.72,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,SpringNet,SpringNet
2026-04-22,38.79.129.92,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Cogent Communications,Cogent communications - IPENG
2026-02-19,206.123.132.160,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Datacamp Limited,Internet Security - US NY
2026-04-22,198.41.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Cloudflare, Inc.","Cloudflare, Inc."
2025-07-21,96.9.125.147,exploit_delivery,cloud_services,4,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-07-23T14:30:20+00:00,Romania,BL Networks,BL Networks
2026-04-22,1.0.151.108,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-06-09T01:06:03+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.255.56.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2026-04-22,1.0.153.221,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2025-08-01,45.61.149.109,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RouterHosting LLC,FranTech Solutions
2026-04-22,108.136.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Indonesia,"Amazon.com, Inc.",AWS EC2 (ap-southeast-3)
2026-04-22,27.6.132.51,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,Hathway IP over Cable Internet Access,Hathway Cable and Datacom Limited
2026-02-19,158.94.210.166,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,18,1,2026-03-23T21:34:49+00:00,Netherlands,Omegatech LTD,Omegatech LTD
2026-04-22,1.178.1.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",AWS EC2 (us-west-2)
2026-04-22,20.231.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Brazil,Microsoft Corporation,Microsoft Azure Active Directory (brazilse)
2026-02-18,79.110.49.90,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-30T17:06:15+00:00,France,12651980 Canada Inc.,Virtuo Networks France
2025-08-29,103.7.58.162,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Thailand,"World Datanetwork Corporation Co., Ltd.",POPIDC
2026-04-22,93.125.16.247,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Belarus,Unitary enterprise A1,Unitary enterprise A1
2026-04-22,1.0.136.69,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-09-11T15:52:04+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.255.56.51,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2025-08-29,107.189.15.206,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-04-02T16:32:56+00:00,Netherlands,RouterHosting LLC,FranTech Solutions
2026-04-22,124.107.104.150,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Philippines,Philippine Long Distance Telephone Co.,Philippine Long Distance Telephone Company
2026-04-22,1.0.154.118,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-03-30T10:26:46+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2025-05-12,31.192.107.157,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Russia,HOSTKEY,Unknown
2025-11-10,91.149.253.99,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Poland,Baxet Group Inc.,Baxet Group Inc
2025-11-10,45.15.156.24,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-04T07:07:40+00:00,Russia,Rost LLC,Rost LLC
2026-04-22,1.0.130.68,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,195.89.250.88,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United Kingdom,Vodafone Group PLC,NI Business Communications Ltd
2026-04-22,104.255.59.85,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-south-1)
2025-08-29,45.61.133.31,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RouterHosting LLC,FranTech Solutions
2026-04-22,50.214.224.57,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC"
2026-04-22,116.75.218.3,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,Hathway IP over Cable Internet Access,Hathway Cable and Datacom Limited
2026-04-22,45.170.236.151,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,Jnet Telecom Eireli,Jnet Telecom Eireli
2026-04-22,107.176.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,Amazon.com,AWS EC2 (cn-north-1)
2026-04-22,103.154.157.71,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bangladesh,MD Sabbir Ahamed,Unknown
2026-04-22,66.249.68.192,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Google LLC,Google LLC
2025-08-29,23.227.202.253,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"HIVELOCITY, Inc.","Hivelocity Ventures Corp, Private"
2026-04-22,108.128.0.0,none,verified_service,0,0,1,Data Center/Web Hosting/Transit,14,1,2026-04-01T23:00:09+00:00,Ireland,BellSouth.net Inc.,AWS EC2 (eu-west-1)
2026-04-22,1.0.148.34,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-12-11T07:28:29+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.255.59.240,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,New Zealand,"Amazon.com, Inc.",Amazon Technologies Inc
2026-04-22,120.52.39.128,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,China Unicom IP network,AWS CloudFront (GLOBAL)
2026-04-22,1.0.145.169,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,1.0.144.62,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-05-04T03:05:36+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,14.47.122.17,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-06-02T11:04:07+00:00,South Korea,Korea Telecom,Kornet
2026-04-22,200.215.228.72,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Peru,Gpon Networks S.A.C.,Unknown
2026-04-22,104.255.59.200,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Malaysia,"Amazon.com, Inc.",Amazon Technologies Inc
